px,pz,sz_top,sz_bot,left_handed_batter,is_strike
0.474477167779469,2.42982101987846,3.39,1.62,1,1
0.190384778522912,1.72543488991033,3.44,1.57,0,1
-0.422735956022639,2.57094307465868,3.16,1.39,1,1
-0.36425698042827,2.58884025844048,3.58,1.66,1,1
0.250735534394867,1.73256939862755,3.25,1.47,0,1
0.547854324606882,2.14906506353914,3.25,1.47,0,1
-0.35926845701605,2.11096191821516,3.28,1.41,1,1
-0.253008467927866,2.24587987917741,3.28,1.41,1,1
0.844104728963842,1.98140084214391,3.68,1.76,0,1
0.659133084486012,1.79602746373621,3.38,1.47,0,1
-0.394890283374689,1.72115511131406,3.11,1.46,1,1
0.489954663240993,2.5505512399988,3.11,1.46,1,1
-0.704830590689278,2.19963296104942,3.39,1.62,1,1
-0.926912244250893,2.01581401937353,3.28,1.52,1,1
-0.612365601865156,2.18636128117939,3.28,1.52,1,1
-0.611782751750408,2.79370917472477,3.16,1.39,1,1
0.501088792281839,2.06158366311031,3.58,1.66,0,1
0.204119330780571,2.67275826867631,3.11,1.43,1,1
-0.463043664882898,2.8234266409366,3.58,1.66,1,1
-0.161083521923722,2.02295543026666,3.5,1.64,1,1
-0.887326375743829,2.41772470979317,3.75,1.77,1,1
0.379021056244576,2.56627901805325,3.39,1.58,0,1
-0.726607219592427,2.83594515400234,3.39,1.58,0,1
-0.639018988136032,1.98144770676861,3.23,1.48,0,1
-0.503129432939914,2.18539722532534,3.33,1.5,0,1
0.240299425578822,3.1989539129634,3.33,1.58,0,1
0.787656153565905,1.97365153229715,3.15,1.49,1,1
0.832139051314435,3.26791861991356,3.15,1.49,1,1
0.797865861202749,2.51657077741322,3.4,1.65,1,1
0.47027938924818,1.71802465529949,3.25,1.47,0,1
0.417615469968824,2.12035954065419,3.08,1.33,1,1
0.484683418171148,2.77840149272989,3.08,1.33,1,1
-0.093883902994077,1.91873610486389,3.48,1.6,0,1
0.797486946353653,2.83769486357336,3.467,1.589,0,1
-0.34643477777092,3.02151758508933,3.467,1.589,0,1
0.669914571527186,2.53399050259632,3.45,1.58,0,1
0.771289767399247,2.00396516215406,3.67,1.71,1,1
0.18626097574392,2.54544384904074,3.13,1.45,0,1
0.908350415565143,2.92187326375537,3.3,1.53,0,1
-0.885687273198482,2.35923818711978,3.3,1.53,0,1
-0.0322400112038093,2.81499645940526,3.34,1.5,0,1
-0.2676386751698,2.55595662204091,3.15,1.49,1,1
0.369200401031451,3.21879351218517,3.4,1.65,1,1
0.0745622780266175,1.806787255437,3.48,1.6,0,1
0.831983463833862,2.62107186764232,3.37,1.55,0,1
0.759243279497809,2.64190095804501,3.25,1.47,0,1
0.681036403221648,2.11288922993804,3.3,1.53,0,1
-0.052824374713365,3.00233868497321,3.56,1.65,0,1
0.188277743667185,2.83130105858199,3.4,1.65,1,1
0.422944654800988,3.5411380253409,3.39,1.58,0,1
-0.0125647104664241,1.67397001433612,3.23,1.48,0,1
0.102048688335374,2.26555236339068,3.37,1.55,0,1
0.731239251922147,1.75242510271766,3.467,1.589,0,1
-0.0688328353796115,1.89612436928261,3.25,1.47,0,1
-0.400261636137117,2.4137207660183,3.42,1.64,1,1
0.384245412705764,2.58997871775877,3.13,1.45,0,1
0.432967856761922,2.24371066534482,3.15,1.49,1,1
-0.68858198193029,2.23179073684812,3.23,1.48,1,1
0.55185120219107,2.10130395704098,3.38,1.53,1,1
-0.8516629825108,2.28876896743688,3.38,1.53,1,1
-0.737871842657813,2.67829845896853,3.37,1.55,1,1
0.788476126892348,2.25648008572619,3.08,1.33,1,1
-0.288112777900506,1.8744799913258,3.45,1.58,0,1
0.232621071343786,1.84593676689765,3.56,1.65,0,1
0.0174309158807351,3.12153894976114,3.467,1.589,0,1
-0.0268982186453387,1.74779077512105,3.23,1.45,0,1
-0.238427124486846,1.73219548058907,3.3,1.53,1,1
0.672820702109104,1.83991795857026,3.23,1.48,1,1
0.2181397081832,2.27397904523759,3.38,1.53,1,1
-0.380883240521339,1.8902352493712,3.67,1.71,1,1
-0.12731741038872,1.86002828004006,3.34,1.5,0,1
0.526192703479981,2.14575240905656,3.55,1.72,1,1
0.146827865430301,2.28173160540257,3.47,1.61,1,1
-0.467910364939829,2.80331484657047,3.61,1.69,0,1
-0.906014741903645,2.18859512002208,3.56,1.69,1,1
-1.0576345830787,2.48823364890049,3.56,1.69,1,1
-0.155347904059188,2.66222965368212,3.32,1.6,1,1
-0.126120849097651,1.48590832003974,3.21,1.5,1,1
0.657571453094896,3.1640542912905,3.56,1.73,0,1
-0.787889308400749,2.0317366131165,3.41,1.65,0,1
0.105976044986993,2.6175444542447,3.61,1.67,0,1
-0.00483779934443409,3.11153509205504,3.61,1.67,0,1
0.467301785921493,2.746714223677,3.36,1.56,1,1
0.246574494638884,3.23447157418975,3.64,1.71,0,1
0.68377650850637,1.74756444251773,3.48,1.67,0,1
-0.382901777205452,3.01951668187157,3.47,1.61,1,1
-0.424986835850305,2.19282614993593,3.47,1.61,1,1
-0.415493854578474,3.4101838010838,3.61,1.69,0,1
0.629741449497331,2.04691864765513,3.45,1.58,0,1
0.939441480646846,2.06488667119724,3.41,1.65,0,1
-0.0765380898874974,3.13138628907588,3.61,1.67,0,1
0.0684378598757089,1.65669254148531,3.32,1.6,1,1
0.573195558038465,2.73213121195022,3.64,1.71,0,1
0.470899129234896,2.22391895130472,3.24,1.47,0,1
0.99769317666467,2.48803921373525,3.31,1.49,0,1
-0.197037805441635,2.75839497149116,3.61,1.69,0,1
-1.09248206516026,1.85148926460849,3.21,1.5,1,1
-0.3615420761412,2.38600545653361,3.56,1.73,0,1
0.611186713358768,1.63544584121721,3.48,1.68,1,1
-0.775831635711166,2.64355577684162,3.61,1.67,0,1
-0.113605643563234,1.92596219393719,3.45,1.58,0,1
-1.03615857247895,2.31698028020104,3.47,1.61,1,1
-0.965597436794491,2.66266978903574,3.47,1.61,1,1
-0.722158471247011,3.06060854043072,3.61,1.69,0,1
0.874645598639373,1.73426807643075,3.65,1.75,0,1
-0.262648092696196,1.70524673701403,3.32,1.6,1,1
-0.715635401515535,2.4110876209725,3.56,1.73,0,1
-0.9835256024546,2.00466910791492,3.61,1.79,1,1
-0.944885051756325,1.9929242196889,3.61,1.79,1,1
-1.04968320638705,2.70567980190627,3.55,1.62,1,1
-0.884925172028904,2.05748927262298,3.64,1.71,0,1
0.438278146849476,2.62521492119077,3.64,1.71,0,1
-0.209110573730588,1.47871173589531,3.21,1.52,0,1
0.155005216402463,1.90456418432766,3.21,1.52,0,1
-0.81021230636235,2.14858162315253,3.42,1.58,0,1
-0.696403259397072,3.40604459702614,3.47,1.61,1,1
-0.154180581372787,2.25613510232826,3.26,1.55,1,1
0.681789369407066,3.24085676332475,3.26,1.55,1,1
0.0314091360134909,3.5429770280919,3.51,1.65,1,1
0.89446940785475,2.34020180625439,2.91,1.3,0,1
0.401252719482697,2.10293093440439,3.26,1.5,0,1
0.315555093821985,2.58615214904534,3.26,1.5,0,1
-1.06830764230854,2.85749374455385,3.4,1.65,1,1
-0.948566714091952,2.72972065643613,3.4,1.65,1,1
-0.564895205301033,2.97260972801029,3.7,1.74,1,1
-0.296244070968628,2.6959646030979,3.1,1.4,1,1
-0.107908803508737,2.45170393764905,3.45,1.56,0,1
-0.206616217619081,3.12821257834989,3.26,1.55,1,1
-0.632325504668412,3.19047617675385,3.4,1.65,1,1
-0.97046082755506,2.40935922129295,3.7,1.74,1,1
-0.219311920382857,2.18681715955581,3.51,1.65,1,1
0.771648195111188,2.70195082732991,3.37,1.59,1,1
0.598846169541255,2.28852008647867,2.91,1.3,0,1
-0.123433373519832,2.84625510962886,3.45,1.64,0,1
-0.653811081056086,2.63693900750452,3.26,1.55,1,1
0.0860616044081796,2.86921862283961,3.26,1.55,1,1
0.00750966300786547,2.03505277309062,3.4,1.65,1,1
0.351958943443345,2.5587517515036,3.66,1.74,0,1
-0.50096577220408,3.51603723812976,3.51,1.65,1,1
-0.568503147865869,2.77490105149076,3.51,1.65,1,1
-0.956068377180832,2.25037928221391,3.73,1.73,1,1
-0.530177756959937,2.19578299583255,3.7,1.74,1,1
-0.519997070604661,1.65257595830164,3.1,1.4,0,1
0.0497745332150692,2.02808651366045,3.5,1.65,0,1
-0.392109546863017,3.27652096924497,3.5,1.65,0,1
-0.735796277245431,2.63256230136871,3.37,1.55,0,1
-0.588621767127284,2.84019103110112,3.45,1.64,0,1
0.465893504736836,2.99877105921295,3.37,1.59,1,1
-0.0655988978976864,2.08849818672546,3.37,1.59,1,1
0.190174191158799,2.94636016229282,3.37,1.59,1,1
0.75735500483621,1.85453730704224,2.91,1.3,0,1
0.592513521837721,1.48081440501939,2.91,1.3,0,1
-0.244965984241363,3.13142522464826,3.44,1.64,1,1
0.0958007239555752,2.00390780334877,3.4,1.65,1,1
-0.88083015725305,2.55239125178311,3.17,1.53,1,1
-0.601440102354616,1.99905686459409,3.26,1.55,1,1
-0.87618038433666,2.62820135160079,3.37,1.59,1,1
-0.299679971562395,3.13600705516942,2.91,1.3,0,1
-0.756831305235032,1.90407443111782,3.44,1.64,1,1
-0.302081144380704,2.44244481518611,3.44,1.55,0,1
-0.622394161296129,1.84612927160248,3.68,1.68,0,1
0.949627101437038,2.76346226625447,3.81,1.81,0,1
-0.559128198814444,2.87058029482741,3.97,1.86,0,1
0.240238654614007,2.15087779368312,3.61,1.71,1,1
0.774226952790667,2.33181070023711,3.62,1.74,0,1
0.944351793022928,3.09880876470402,3.62,1.74,0,1
-0.795589692537593,2.42140007668912,3.08,1.39,1,1
-0.246019630073451,2.93825181942109,3.19,1.49,1,1
0.0181783555599572,1.98950623285287,3.48,1.66,1,1
0.819985377465288,3.20525820693321,3.64,1.66,0,1
-0.352811423916153,1.76712741260212,3.58,1.81,1,1
0.620366037100245,2.47564375781383,3.97,1.86,0,1
0.348195934343795,3.31560147339187,3.65,1.73,0,1
-0.557469158186935,2.00608081938525,3.19,1.49,1,1
-0.427038133536944,3.05808592321507,3.7,1.77,0,1
0.266153458327973,2.06318311435066,3.35,1.53,1,1
0.738909776664732,1.72969091034156,3.35,1.53,1,1
0.811126589745319,2.40990958594333,3.58,1.81,1,1
-0.424419615616573,2.87732260244088,3.19,1.49,1,1
0.357776240360971,1.79555567807279,3.97,1.86,0,1
0.129478089904148,3.36822640291025,3.61,1.71,1,1
-0.437835010765428,3.36038304764966,3.33,1.54,0,1
0.889367868113234,2.92572430181794,3.33,1.54,0,1
-0.244044178677026,2.39738153821621,3.69,1.81,1,1
-1.06536337655259,2.55574612951931,3.33,1.53,1,1
-0.535857716214452,3.50674472453733,3.26,1.46,0,1
0.0137385589573031,2.71454918873156,3.08,1.39,1,1
-0.685713748758403,2.04244435580781,3.19,1.49,1,1
-0.826919530449073,2.1362614121045,3.81,1.81,0,1
-0.289996945012789,1.6993397010689,3.61,1.71,1,1
-0.748802893137422,2.74183640075902,3.65,1.73,0,1
0.354074319139111,3.07321460142578,3.33,1.54,0,1
0.639391050762707,1.57807294238831,3.33,1.54,0,1
0.489772467215569,2.03308810399486,3.69,1.81,1,1
0.551060186658676,1.78525158594722,3.35,1.53,1,1
-0.388931171643717,1.63936673435317,3.47,1.65,1,1
0.842996245100796,2.07115163562984,3.69,1.72,0,1
-0.685875849500522,2.55260506523229,3.5,1.62,1,1
-0.562376175916616,1.87315534508203,3.64,1.8,0,1
0.110229154172724,2.21863852507769,3.5,1.63,1,1
-0.162269760104826,2.1302773113665,3.58,1.62,0,1
-0.832294988830541,3.08668155854219,3.49,1.65,1,1
0.640561293275428,2.06752092863624,3.49,1.65,1,1
0.986613987389384,2.59479470799018,3.28,1.51,0,1
0.595399339228472,1.96719931805593,3.41,1.62,1,1
0.706782765987105,2.31693460623706,3.99,1.86,0,1
0.0843818276670252,2.89343940031654,3,1.42,1,1
-0.222863836868107,3.3128592873541,3.69,1.72,0,1
-0.899782926177932,2.12705997993413,3.5,1.62,1,1
-0.136149113325239,2.68205953599657,3.64,1.8,0,1
-0.86053096766827,2.27998519474833,3.64,1.8,0,1
-0.472773090966281,2.89359059577273,3.5,1.63,1,1
0.377435523868895,2.64622154996215,3.59,1.67,0,1
-0.6792041971101,2.41370745409715,3.28,1.51,0,1
-0.487068565616223,1.47994038937478,3.09,1.34,0,1
-0.0552134250885904,2.59269825984418,3,1.42,1,1
0.752324167025425,3.10919498896108,3.69,1.72,0,1
0.05668143086183,1.88240528253123,3.5,1.62,1,1
-0.66107079156517,2.39104019272113,3.64,1.8,0,1
-0.105013581022958,2.23892306210541,3.64,1.8,0,1
-0.396356495457806,2.6303170584521,3.5,1.63,1,1
0.341501720610079,1.61270145043935,3.58,1.62,0,1
-0.59473472962997,2.36594718926694,3.49,1.65,1,1
1.23566197980838,2.97577528972523,3.49,1.65,1,1
0.103757559564558,2.74218894423179,3.59,1.67,0,1
-0.300606144665145,3.07842199106734,3.34,1.55,1,1
-0.582000654048501,2.11320326119838,3.18,1.47,1,1
0.348995581988355,1.86827366109913,3.09,1.34,0,1
0.085088407222888,1.20172601813026,3.09,1.34,0,1
-0.385855631901602,2.06941826485054,3.4,1.57,1,1
0.175081527221626,2.4798259724302,3,1.42,1,1
-0.0351189870056301,2.21161871614703,3,1.42,1,1
-0.470980529237763,1.58784509645289,3.36,1.6,0,1
-0.830822093045273,1.8111756452139,3.47,1.65,1,1
0.00379208881025273,1.63151112822574,3.47,1.65,1,1
0.871469132678495,1.87407976654598,3.69,1.72,0,1
1.10548749092025,2.71304590316356,3.62,1.69,0,1
0.509335650005292,2.92859179772388,3.5,1.63,1,1
-0.871457846294749,1.68594919863925,3.18,1.47,1,1
-0.19077410226976,1.51711069838914,3.99,1.86,0,1
0.0810813919910328,1.67149342077231,3.99,1.86,0,1
0.0885951675607897,3.21482590417109,3.31,1.55,0,1
0.919003617794998,2.024889504468,3.31,1.55,0,1
-0.0576780596195883,2.30819916685384,3.26,1.44,0,1
-0.572877303962247,2.67419265483537,3.25,1.55,1,1
0.927505988012907,3.04009904129137,3.25,1.55,1,1
-0.819678129985122,1.83126980650158,4.02,1.87,0,1
0.283522350227207,2.94636046848653,3.21,1.49,0,1
-0.22341818172796,2.57404186604211,3.38,1.56,0,1
1.0829379181886,2.70666354454838,3.38,1.56,0,1
0.507130757002364,1.99811756244075,3.51,1.6,0,1
0.697638704353619,2.86529500853724,3.31,1.55,0,1
0.977000571813413,2.0301858829496,3.27,1.51,0,1
-0.622994320438756,2.73076313688378,3.33,1.56,1,1
0.245278008943991,2.50503489477561,3.44,1.56,0,1
-0.692414715115944,2.24844773826291,3.46,1.66,0,1
-0.38634493132849,3.43290870906324,3.47,1.61,0,1
0.0831200361052445,2.64713326916798,3.47,1.61,0,1
0.810046716845134,3.14456996144726,3.37,1.6,0,1
0.865618318191,1.87648813452632,3.21,1.49,0,1
0.774438968795228,2.70571550840591,3.33,1.6,1,1
1.05650557449136,2.51754102402224,3.31,1.55,0,1
0.822545211277008,1.67696307681387,3.31,1.55,0,1
0.165720025172718,2.07048287124657,3.33,1.56,1,1
-0.689642136678312,2.61413987255411,3.49,1.59,1,1
-0.27503091519162,2.64064206620166,3.49,1.59,1,1
-0.385436430302594,1.80555115328705,3.25,1.55,1,1
0.897657195370573,1.7350903837724,3.44,1.56,0,1
-0.0979640340722513,1.79895278138753,3.46,1.66,0,1
0.935324828099777,2.77496940435531,3.38,1.56,0,1
0.836326872727739,2.6913051012426,3.33,1.6,1,1
-0.130193785507113,2.89728096359193,3.27,1.51,0,1
-0.0392049482543674,1.70707507031345,3.17,1.45,0,1
-0.788244629403237,1.75641982291914,3.37,1.6,0,1
0.757570646086326,2.45725022041339,3.67,1.68,1,1
0.339345496536096,3.08124714505099,3.31,1.55,1,1
-0.721966386452783,2.96918898810732,3.15,1.48,1,1
-0.530787395248535,3.40509372571364,3.15,1.48,1,1
-0.829909500760382,3.43966601586363,3.49,1.59,1,1
0.368631183423695,2.67477666948699,3.26,1.44,0,1
-0.147587153901728,3.07419311316052,3.44,1.56,0,1
0.218852697872201,2.11452839118296,3.43,1.7,0,1
-0.0168064572586523,2.11631379779699,3.4,1.55,1,1
0.599909126968759,2.57524626523099,3.4,1.55,1,1
0.886452337796597,1.97575672151148,3.54,1.56,0,1
-0.491194128371573,1.79250974291034,3.45,1.58,0,1
-0.921475354100009,2.37816098718995,3.56,1.64,0,1
-0.183350239383633,2.24939286705015,3.46,1.63,1,1
0.218826564846704,2.32377294040593,3.5,1.6,0,1
0.263384849917719,1.64485508824831,3.51,1.67,0,1
-0.275161242519296,2.41563911563355,3.43,1.7,0,1
0.554031892369498,1.7306290151794,3.26,1.49,1,1
0.737349964401787,2.37784107168985,3.85,1.85,1,1
0.0415916818368964,1.91405843699109,3.45,1.58,0,1
-0.350419807761289,2.63514468598507,3.4,1.55,1,1
0.50734769680855,2.07256232800568,3.4,1.55,1,1
-0.131567409693488,2.00225882208601,3.26,1.54,0,1
-0.550713229019658,2.5238293265087,3.26,1.54,0,1
0.693846012585946,2.97596658820825,3.5,1.6,0,1
-0.931731131545133,2.85006377418696,3.38,1.52,1,1
-0.91158929958276,3.20943896895736,3.38,1.52,1,1
0.379742274721562,2.7278101869841,3.19,1.39,1,1
0.588417847070793,1.91176613089729,3.19,1.39,1,1
0.309544996621715,2.66400136831318,3.54,1.56,0,1
-0.847708821263951,2.33319194367991,3.54,1.56,0,1
0.242440953239627,1.93596716052037,3.48,1.64,0,1
-0.436182249139051,1.73280195598022,3.48,1.64,0,1
0.320252124696346,3.11737093669,3.46,1.63,1,1
0.283429286405657,2.11108659683255,3.56,1.64,0,1
-0.0523482483303552,2.14737594835595,3.51,1.67,1,1
0.503338002025047,2.90689556871381,3.43,1.7,0,1
0.29244057381575,3.15937068633394,3.48,1.64,0,1
0.787825618139804,3.21764712495522,3.54,1.56,0,1
0.430121043944098,1.80378184323894,3.45,1.58,0,1
0.536868304222785,1.93699156634919,3.45,1.58,0,1
0.297737988987998,1.79230990545332,3.36,1.55,0,1
0.335282028642654,1.60756448971479,3.37,1.51,0,1
0.370678734225335,1.93190737414903,3.4,1.55,1,1
0.107014197981845,1.9580272517321,3.43,1.7,0,1
0.105519467866311,2.80454122991178,3.46,1.58,0,1
0.540172030640862,2.51183178102525,3.54,1.56,0,1
-0.183410577892097,1.59534245196953,3.54,1.56,0,1
0.517318492523,2.41136620501703,3.54,1.56,0,1
-0.14920966203953,2.54754086185605,3.57,1.66,0,1
-0.758456033964919,2.28944781800594,3.46,1.63,1,1
-0.894097297792149,3.13458790194771,3.85,1.85,1,1
0.646179858029254,2.90755254003649,3.5,1.6,0,1
-0.736305925315256,2.61687214103847,3.38,1.52,1,1
-0.178111399336,2.4546406364,3.674120912042543,1.711810717098885,0,1
-0.737336300916,2.23396202099,3.420747606405101,1.4847353068787328,0,1
1.11366309348,2.49098318818,3.731162251718058,1.8644811657574076,0,1
-0.450389574491,3.35239125817,3.275242683305585,1.5668086013493223,1,1
-0.173454285057,2.81002043272,3.160347776542533,1.4951541414366964,1,1
-0.0720264274233,2.93028863149,3.287218167729648,1.4135655588314224,0,1
0.668817333618,2.54925801662,3.1875346349753713,1.4135655588314224,0,1
-0.652577828867,3.49662579691,3.370563946540866,1.6958653611435397,1,1
0.452243435233,3.2220614393,3.269840520924731,1.5971341350191148,1,1
0.804033778812,2.66065113154,3.6051225425440023,1.6787188936914996,1,1
-0.706523241488,2.16969098381,3.4510776110182952,1.5427433517283013,1,1
-0.48875889983,2.34977206004,3.5205726512001654,1.5211490396873728,0,1
-0.10022229073,2.71558135953,3.185283389796215,1.5211490396873728,0,1
-0.970783789193,2.12251848099,3.324651201623091,1.6351266872318568,1,1
0.610731505577,1.85559875437,3.7319785241746786,1.705913435586229,1,1
0.102078324311,2.38233542835,3.3604601145028816,1.5971341350191148,0,1
1.0798051584,2.31013233708,3.4700591342011755,1.699650803532485,0,1
0.908220509072,2.51143380937,3.1309094529216,1.4123646072138172,0,1
0.639584443051,1.79302008898,3.150407118131046,1.5731388404472035,1,1
-0.590676115837,2.82221313943,3.014469649598116,1.4371596328075391,1,1
-0.748258214215,1.87295069729,3.540068376304003,1.5731388404472035,1,1
0.110018848689,2.22552204677,3.6126403965258014,1.6094827396860545,0,1
0.802065536934,1.85405174795,3.3045451358803604,1.573222453769251,0,1
0.0428746003663,3.36487989125,3.3887325053067556,1.7249538226012824,0,1
0.358815758013,3.08121283897,3.25017322757461,1.4644396146479224,0,1
0.734035893103,2.50786493024,3.230801791863332,1.5575606516776688,0,1
-0.831922235623,2.80218996911,3.5150286470203795,1.5626898473174897,1,1
0.757481271782,2.60558808174,3.1332425108273014,1.4952379672662737,1,1
-0.182857862364,2.19226111873,3.3507334781108256,1.604020060319307,1,1
-0.274457753523,3.23455952706,3.241989505360035,1.5133685260611325,1,1
0.820629687887,3.00265990694,3.342856523274122,1.5445595169828472,0,1
-0.787399859552,1.85121970801,3.6958156996053937,1.751320884438666,1,1
0.00366306410252,2.5767445877,3.251797944899131,1.4521741119800815,0,1
0.408956451777,1.84850078817,3.4391000264754794,1.4305793796441189,0,1
-0.619315583218,1.81970929608,3.058491495982196,1.3943174110896344,1,1
0.572380867292,1.66170517391,3.367978815307183,1.49163563533725,0,1
0.726089714152,1.8360569466,3.068926936881031,1.573222563650262,1,1
-0.227709253223,3.32726935402,3.198467114422993,1.568801090020994,1,1
-0.749065126384,3.16011315568,3.5673340390285873,1.573222563650262,1,1
-0.753036279027,2.0119041317,3.331731319870837,1.573222563650262,1,1
-0.711648311354,2.17303280737,3.277359447198286,1.5822876729309492,1,1
0.860884648452,2.11581637887,3.3967612468354282,1.659130248382798,1,1
-0.901304802072,2.92877016142,3.205740918257828,1.2414013735282516,1,1
-0.522319668116,2.26353848015,3.259235406764113,1.48257034206301,0,1
-0.995506390601,2.82064711788,3.604457685767436,1.495237981106932,0,1
-0.476310732627,1.64875538193,3.667284803502433,1.917209929556016,1,1
-0.0398394587216,2.10744353341,3.487405538244076,1.5972178404614077,1,1
0.718533682686,2.63211057116,3.1776758145098363,1.5732225774714728,0,1
0.625295784027,3.1300088548,3.1958003152382126,1.5732225774714728,0,1
-0.260725346519,2.85223042125,3.8482264420336705,1.6548077942652633,1,1
0.816887372199,2.20814780189,3.5659613426406622,1.6028191456058636,1,1
0.0780435578721,1.96025682443,3.301,1.504,0,1
-0.796144437183,2.60197663989,3.301,1.504,1,1
0.433191883851,2.7071164775,4.071638442915663,2.0916476567584255,0,1
-0.319309078112,1.64262826622,3.401742071021769,1.6422234832767977,0,1
0.423657039335,3.24645303147,3.46719536173524,1.579539939157634,0,1
-0.806819914026,2.07463460569,3.556148754889538,1.6263947571188668,0,1
0.684930568186,1.65071670671,3.1902109943584342,1.534396675237982,1,1
0.655300302371,1.61166889063,3.190210993913258,1.4574765543675137,1,1
0.0812083543478,2.37932753879,3.361041030294772,1.5343966744397977,0,1
0.000496220742361,1.87065324402,3.5916416055838987,1.5343966744397977,0,1
-0.0443149249984,1.76245547195,3.181669161227955,1.4403828473552451,0,1
-0.0313638505092,3.14774555742,3.2947726623069222,1.5883954862960508,1,1
0.601141563576,2.25899889704,3.2910296898256703,1.5033971893013425,0,1
0.116697321363,3.01571516968,3.5910848851029726,1.6174878170878169,0,1
0.541910807714,1.44218379457,3.368306047054272,1.5030473071721673,0,1
-0.589647477373,2.30356049443,3.5794192048460296,1.5652738164782605,0,1
0.127220721059,1.93697877182,3.359688883551403,1.58927285498633,1,1
-0.626803431113,1.12030182588,3.7137499787253923,1.813910455447953,1,1
0.699649787972,2.91578275553,3.5234094851696796,1.58927285498633,1,1
-0.764146859116,2.67836487734,3.7462040304945816,1.7766950613516244,1,1
0.139599745684,3.16122387877,3.3847372389431314,1.661049498447177,1,1
-0.463301367647,1.80940691185,3.642812885403462,1.58701001237473,0,1
0.382608829627,1.72556169362,3.229114849723409,1.5351870678680513,0,1
0.797035626886,2.45296625088,3.0222803685642496,1.4575819537912305,0,1
0.323263793212,1.72264471342,2.849904132595846,1.2247509502691472,0,1
0.332435556938,1.96322096248,3.303741588107336,1.6271835747498609,0,1
0.183919632772,1.76397012356,3.2625150459643706,1.5041882459462883,1,1
0.332654423522,2.80517568757,3.219426683240208,1.417959022866491,0,1
-0.821263977009,1.65798230318,3.202191113028878,1.4524510985374557,0,1
-0.074020531442,3.07434578131,3.325133012137396,1.589185013495804,1,1
0.444162588934,3.03740793802,3.3550476293155462,1.693987649212346,0,1
0.479457618196,2.86796830928,3.0805770553984786,1.5112580819425077,0,1
-0.714831987017,2.30705961588,3.3854503052305134,1.5891852237549635,1,1
0.17606165351,2.68759866345,3.144155629198444,1.3649889253017982,0,1
0.40264722361,2.35218900795,3.2734234491632073,1.485712702553876,0,1
0.404761899794,3.0004667561,3.682875519179373,1.6271838114167316,1,1
0.398830274453,2.10487843698,3.1010638554193974,1.408105243868647,0,1
0.726186254063,2.49112561861,3.5234037232117323,1.5892738540712337,1,1
0.863068457875,1.96270847097,2.900065936107677,1.4978007199269854,0,1
-0.728209977926,2.18341354694,3.219504968291933,1.4870314251952836,0,1
1.09762673545,2.35532390828,3.236740668203648,1.4525393487090668,0,1
0.259190393754,2.05938229914,3.176415155042722,1.3145658863059744,0,1
0.72424839474,1.9391705265,3.676207504882914,1.8405454823776672,1,1
0.788680912205,1.77273307433,3.3296694441185473,1.627272330641702,0,1
-0.357180241386,1.66787116203,3.657110081948648,1.627272330641702,0,1
0.73659262396,2.65816206998,3.364139068813788,1.627272330641702,0,1
0.510071180979,1.8788176725,3.519099220419779,1.6687444443316828,0,1
0.295619207309,1.87709657855,3.6169625540462538,1.5352760229071016,0,1
0.119804603724,2.36759921818,3.213179977904357,1.4944236062609628,1,1
-0.41530996662,2.70479280843,3.332603916638611,1.4231772330411376,0,1
-0.930972167386,2.22780018671,3.639247122911872,1.7990191722220068,0,1
0.385067273789,3.23268978475,3.3079749935995792,1.6410087094244865,1,1
-0.0951831315482,3.42409271702,3.375938343271688,1.4873664718892885,0,1
0.712360813046,2.95709755784,3.0380478274316367,1.25643330302114,0,1
-0.0683110310047,1.60511838683,3.2637454984314616,1.4232650250303929,0,1
0.55125720109,2.22672703967,3.1945965250752515,1.4413359727532085,0,1
-0.426988473494,2.00491045817,3.143089552623291,1.4663802323560873,1,1
-0.425254365786,1.90921888681,3.2477287489938824,1.5893618961520029,0,1
0.0614788097256,2.06161893516,3.2477287489938824,1.546248178334242,0,1
0.450959209074,3.03331757082,3.1874028562231906,1.30479648385235,1,1
0.717907970542,1.63968954322,3.0236532014816646,1.2530535507705913,1,1
0.983768315798,2.55542223835,3.591195723030996,1.621591217265113,0,1
0.588969533867,1.96068775408,3.402845235788053,1.5634937620456881,1,1
-0.529400421304,2.20294109666,3.0236532014816646,1.5893618961520029,1,1
0.19242684151483,2.84369335666439,3.29,1.52,0,1
0.470505254549582,2.74790780377393,3.29,1.52,0,1
0.698175446156465,2.99849837133725,3.2,1.52,1,1
0.213673192472397,1.60071202067726,3.44,1.61,0,1
0.815453678812765,2.47942149130494,3.62,1.7,0,1
0.790788704302333,2.05795958054839,3.52,1.67,1,1
-0.217500352912792,1.64293075556029,3.61,1.63,1,1
-0.0421125503600271,1.82774153237596,3.62,1.71,0,1
-0.918251466472109,1.79326844712876,3.63,1.73,0,1
0.526027686971358,1.28531216758832,3.29,1.52,0,1
0.262384909400745,2.65975132049719,3.29,1.52,0,1
0.625448117743576,2.13098950071596,3.37,1.58,0,1
0.440120355890428,1.91375840233664,3.29,1.53,1,1
0.158691792126912,1.81058053137544,3.29,1.53,1,1
0.621514837792207,2.50247705402412,3.44,1.61,0,1
0.419848297588282,2.34716663030842,3.62,1.7,0,1
-0.527263316432272,3.12278330022782,3.52,1.67,1,1
0.56608003701034,2.14414358342523,3.62,1.71,0,1
